,beer,TIMESTAMP,Month,day_of_week,is_weekend,Winter,Spring,Summer,Fall,actual_beer_sold
2025,69,1374105600,7,3,0,0,0,1,0,41.0
2026,76,1374192000,7,4,0,0,0,1,0,35.0
2027,94,1374278400,7,5,1,0,0,1,0,42.0
2028,68,1374364800,7,6,1,0,0,1,0,35.0
2029,64,1374451200,7,0,0,0,0,1,0,38.0
2030,65,1374537600,7,1,0,0,0,1,0,28.0
2031,69,1374624000,7,2,0,0,0,1,0,35.0
2032,66,1374710400,7,3,0,0,0,1,0,29.0
2033,80,1374796800,7,4,0,0,0,1,0,40.0
2034,85,1374883200,7,5,1,0,0,1,0,46.0
2035,85,1374969600,7,6,1,0,0,1,0,40.0
2036,66,1375056000,7,0,0,0,0,1,0,37.0
2037,66,1375142400,7,1,0,0,0,1,0,33.0
2038,71,1375228800,7,2,0,0,0,1,0,27.0
2039,70,1375315200,8,3,0,0,0,1,0,27.0
2040,85,1375401600,8,4,0,0,0,1,0,38.0
2041,93,1375488000,8,5,1,0,0,1,0,42.0
2042,76,1375574400,8,6,1,0,0,1,0,43.0
2043,57,1375660800,8,0,0,0,0,1,0,22.0
2044,60,1375747200,8,1,0,0,0,1,0,24.0
2045,53,1375833600,8,2,0,0,0,1,0,25.0
2046,68,1375920000,8,3,0,0,0,1,0,32.0
2047,63,1376006400,8,4,0,0,0,1,0,30.0
2048,87,1376092800,8,5,1,0,0,1,0,40.0
2049,80,1376179200,8,6,1,0,0,1,0,43.0
2050,58,1376265600,8,0,0,0,0,1,0,29.0
2051,56,1376352000,8,1,0,0,0,1,0,22.0
2052,62,1376438400,8,2,0,0,0,1,0,41.0
2053,59,1376524800,8,3,0,0,0,1,0,29.0
2054,54,1376611200,8,4,0,0,0,1,0,31.0
2055,80,1376697600,8,5,1,0,0,1,0,40.0
2056,85,1376784000,8,6,1,0,0,1,0,44.0
2057,58,1376870400,8,0,0,0,0,1,0,28.0
2058,64,1376956800,8,1,0,0,0,1,0,30.0
2059,56,1377043200,8,2,0,0,0,1,0,33.0
2060,62,1377129600,8,3,0,0,0,1,0,21.0
2061,66,1377216000,8,4,0,0,0,1,0,33.0
2062,100,1377302400,8,5,1,0,0,1,0,51.0
2063,75,1377388800,8,6,1,0,0,1,0,37.0
2064,61,1377475200,8,0,0,0,0,1,0,20.0
2065,62,1377561600,8,1,0,0,0,1,0,26.0
2066,52,1377648000,8,2,0,0,0,1,0,20.0
2067,63,1377734400,8,3,0,0,0,1,0,36.0
2068,69,1377820800,8,4,0,0,0,1,0,35.0
2069,89,1377907200,8,5,1,0,0,1,0,45.0
2070,78,1377993600,9,6,1,0,0,0,1,34.0
2071,93,1378080000,9,0,0,0,0,0,1,43.0
2072,56,1378166400,9,1,0,0,0,0,1,26.0
2073,55,1378252800,9,2,0,0,0,0,1,27.0
2074,62,1378339200,9,3,0,0,0,0,1,36.0
2075,65,1378425600,9,4,0,0,0,0,1,28.0
2076,90,1378512000,9,5,1,0,0,0,1,40.0
2077,73,1378598400,9,6,1,0,0,0,1,35.0
2078,60,1378684800,9,0,0,0,0,0,1,29.0
2079,47,1378771200,9,1,0,0,0,0,1,20.0
2080,50,1378857600,9,2,0,0,0,0,1,29.0
2081,65,1378944000,9,3,0,0,0,0,1,38.0
2082,70,1379030400,9,4,0,0,0,0,1,40.0
2083,89,1379116800,9,5,1,0,0,0,1,43.0
2084,71,1379203200,9,6,1,0,0,0,1,35.0
2085,62,1379289600,9,0,0,0,0,0,1,27.0
2086,48,1379376000,9,1,0,0,0,0,1,31.0
2087,58,1379462400,9,2,0,0,0,0,1,35.0
2088,54,1379548800,9,3,0,0,0,0,1,31.0
2089,82,1379635200,9,4,0,0,0,0,1,52.0
2090,80,1379721600,9,5,1,0,0,0,1,47.0
2091,67,1379808000,9,6,1,0,0,0,1,31.0
2092,62,1379894400,9,0,0,0,0,0,1,30.0
2093,53,1379980800,9,1,0,0,0,0,1,29.0
2094,49,1380067200,9,2,0,0,0,0,1,27.0
2095,57,1380153600,9,3,0,0,0,0,1,20.0
2096,69,1380240000,9,4,0,0,0,0,1,36.0
2097,100,1380326400,9,5,1,0,0,0,1,50.0
2098,72,1380412800,9,6,1,0,0,0,1,36.0
2099,57,1380499200,9,0,0,0,0,0,1,23.0
2100,51,1380585600,10,1,0,0,0,0,1,21.0
2101,66,1380672000,10,2,0,0,0,0,1,21.0
2102,66,1380758400,10,3,0,0,0,0,1,30.0
2103,58,1380844800,10,4,0,0,0,0,1,24.0
2104,100,1380931200,10,5,1,0,0,0,1,45.0
2105,95,1381017600,10,6,1,0,0,0,1,43.0
2106,67,1381104000,10,0,0,0,0,0,1,35.0
2107,56,1381190400,10,1,0,0,0,0,1,34.0
2108,70,1381276800,10,2,0,0,0,0,1,20.0
2109,67,1381363200,10,3,0,0,0,0,1,39.0
2110,57,1381449600,10,4,0,0,0,0,1,35.0
2111,84,1381536000,10,5,1,0,0,0,1,42.0
2112,66,1381622400,10,6,1,0,0,0,1,37.0
2113,70,1381708800,10,0,0,0,0,0,1,35.0
2114,70,1381795200,10,1,0,0,0,0,1,31.0
2115,73,1381881600,10,2,0,0,0,0,1,34.0
2116,73,1381968000,10,3,0,0,0,0,1,46.0
2117,72,1382054400,10,4,0,0,0,0,1,42.0
2118,84,1382140800,10,5,1,0,0,0,1,39.0
2119,82,1382227200,10,6,1,0,0,0,1,30.0
2120,62,1382313600,10,0,0,0,0,0,1,25.0
2121,59,1382400000,10,1,0,0,0,0,1,31.0
2122,64,1382486400,10,2,0,0,0,0,1,33.0
2123,63,1382572800,10,3,0,0,0,0,1,21.0
2124,75,1382659200,10,4,0,0,0,0,1,30.0
2125,87,1382745600,10,5,1,0,0,0,1,41.0
2126,78,1382832000,10,6,1,0,0,0,1,31.0
2127,53,1382918400,10,0,0,0,0,0,1,13.0
2128,58,1383004800,10,1,0,0,0,0,1,27.0
2129,66,1383091200,10,2,0,0,0,0,1,35.0
2130,59,1383177600,10,3,0,0,0,0,1,24.0
2131,75,1383264000,11,4,0,0,0,0,1,35.0
2132,84,1383350400,11,5,1,0,0,0,1,39.0
2133,93,1383436800,11,6,1,0,0,0,1,34.0
2134,63,1383523200,11,0,0,0,0,0,1,29.0
2135,54,1383609600,11,1,0,0,0,0,1,35.0
2136,69,1383696000,11,2,0,0,0,0,1,39.0
2137,68,1383782400,11,3,0,0,0,0,1,32.0
2138,63,1383868800,11,4,0,0,0,0,1,27.0
2139,75,1383955200,11,5,1,0,0,0,1,34.0
2140,92,1384041600,11,6,1,0,0,0,1,47.0
2141,70,1384128000,11,0,0,0,0,0,1,40.0
2142,53,1384214400,11,1,0,0,0,0,1,33.0
2143,61,1384300800,11,2,0,0,0,0,1,22.0
2144,68,1384387200,11,3,0,0,0,0,1,33.0
2145,66,1384473600,11,4,0,0,0,0,1,34.0
2146,76,1384560000,11,5,1,0,0,0,1,46.0
2147,81,1384646400,11,6,1,0,0,0,1,33.0
2148,65,1384732800,11,0,0,0,0,0,1,29.0
2149,57,1384819200,11,1,0,0,0,0,1,20.0
2150,54,1384905600,11,2,0,0,0,0,1,35.0
2151,61,1384992000,11,3,0,0,0,0,1,30.0
2152,70,1385078400,11,4,0,0,0,0,1,36.0
2153,83,1385164800,11,5,1,0,0,0,1,49.0
2154,100,1385251200,11,6,1,0,0,0,1,54.0
2155,69,1385337600,11,0,0,0,0,0,1,34.0
2156,82,1385424000,11,1,0,0,0,0,1,46.0
2157,62,1385510400,11,2,0,0,0,0,1,27.0
2158,90,1385596800,11,3,0,0,0,0,1,41.0
2159,82,1385683200,11,4,0,0,0,0,1,49.0
2160,88,1385769600,11,5,1,0,0,0,1,50.0
2161,86,1385856000,12,6,1,1,0,0,0,39.0
2162,63,1385942400,12,0,0,1,0,0,0,28.0
2163,70,1386028800,12,1,0,1,0,0,0,33.0
2164,54,1386115200,12,2,0,1,0,0,0,34.0
2165,59,1386201600,12,3,0,1,0,0,0,34.0
2166,74,1386288000,12,4,0,1,0,0,0,37.0
2167,74,1386374400,12,5,1,1,0,0,0,28.0
2168,74,1386460800,12,6,1,1,0,0,0,35.0
2169,65,1386547200,12,0,0,1,0,0,0,40.0
2170,67,1386633600,12,1,0,1,0,0,0,40.0
2171,77,1386720000,12,2,0,1,0,0,0,39.0
2172,68,1386806400,12,3,0,1,0,0,0,42.0
2173,86,1386892800,12,4,0,1,0,0,0,34.0
2174,92,1386979200,12,5,1,1,0,0,0,48.0
2175,88,1387065600,12,6,1,1,0,0,0,42.0
2176,82,1387152000,12,0,0,1,0,0,0,49.0
2177,55,1387238400,12,1,0,1,0,0,0,26.0
2178,72,1387324800,12,2,0,1,0,0,0,32.0
2179,71,1387411200,12,3,0,1,0,0,0,31.0
2180,88,1387497600,12,4,0,1,0,0,0,44.0
2181,92,1387584000,12,5,1,1,0,0,0,40.0
2182,85,1387670400,12,6,1,1,0,0,0,45.0
2183,84,1387756800,12,0,0,1,0,0,0,39.0
2184,81,1387843200,12,1,0,1,0,0,0,37.0
2185,70,1387929600,12,2,0,1,0,0,0,32.0
2186,83,1388016000,12,3,0,1,0,0,0,37.0
2187,66,1388102400,12,4,0,1,0,0,0,31.0
2188,75,1388188800,12,5,1,1,0,0,0,33.0
2189,96,1388275200,12,6,1,1,0,0,0,51.0
2190,62,1388361600,12,0,0,1,0,0,0,29.0
2191,100,1388448000,12,1,0,1,0,0,0,42.0
2192,88,1388534400,1,2,0,1,0,0,0,40.0
2193,62,1388620800,1,3,0,1,0,0,0,25.0
2194,71,1388707200,1,4,0,1,0,0,0,35.0
2195,77,1388793600,1,5,1,1,0,0,0,42.0
2196,77,1388880000,1,6,1,1,0,0,0,34.0
2197,61,1388966400,1,0,0,1,0,0,0,33.0
2198,55,1389052800,1,1,0,1,0,0,0,26.0
2199,60,1389139200,1,2,0,1,0,0,0,30.0
2200,64,1389225600,1,3,0,1,0,0,0,24.0
2201,74,1389312000,1,4,0,1,0,0,0,38.0
2202,96,1389398400,1,5,1,1,0,0,0,48.0
2203,71,1389484800,1,6,1,1,0,0,0,36.0
2204,57,1389571200,1,0,0,1,0,0,0,25.0
2205,61,1389657600,1,1,0,1,0,0,0,21.0
2206,59,1389744000,1,2,0,1,0,0,0,24.0
2207,57,1389830400,1,3,0,1,0,0,0,30.0
2208,73,1389916800,1,4,0,1,0,0,0,37.0
2209,88,1390003200,1,5,1,1,0,0,0,47.0
2210,100,1390089600,1,6,1,1,0,0,0,44.0
2211,64,1390176000,1,0,0,1,0,0,0,28.0
2212,51,1390262400,1,1,0,1,0,0,0,28.0
2213,66,1390348800,1,2,0,1,0,0,0,30.0
2214,72,1390435200,1,3,0,1,0,0,0,36.0
2215,72,1390521600,1,4,0,1,0,0,0,33.0
2216,79,1390608000,1,5,1,1,0,0,0,38.0
2217,92,1390694400,1,6,1,1,0,0,0,42.0
2218,60,1390780800,1,0,0,1,0,0,0,31.0
2219,47,1390867200,1,1,0,1,0,0,0,16.0
2220,69,1390953600,1,2,0,1,0,0,0,28.0
2221,56,1391040000,1,3,0,1,0,0,0,27.0
2222,79,1391126400,1,4,0,1,0,0,0,42.0
2223,85,1391212800,2,5,1,1,0,0,0,47.0
2224,77,1391299200,2,6,1,1,0,0,0,39.0
2225,40,1391385600,2,0,0,1,0,0,0,19.0
2226,55,1391472000,2,1,0,1,0,0,0,19.0
2227,61,1391558400,2,2,0,1,0,0,0,34.0
2228,50,1391644800,2,3,0,1,0,0,0,29.0
2229,73,1391731200,2,4,0,1,0,0,0,41.0
2230,100,1391817600,2,5,1,1,0,0,0,58.0
2231,86,1391904000,2,6,1,1,0,0,0,38.0
2232,66,1391990400,2,0,0,1,0,0,0,25.0
2233,75,1392076800,2,1,0,1,0,0,0,44.0
2234,75,1392163200,2,2,0,1,0,0,0,32.0
2235,72,1392249600,2,3,0,1,0,0,0,32.0
2236,73,1392336000,2,4,0,1,0,0,0,36.0
2237,84,1392422400,2,5,1,1,0,0,0,42.0
2238,79,1392508800,2,6,1,1,0,0,0,35.0
2239,57,1392595200,2,0,0,1,0,0,0,26.0
2240,44,1392681600,2,1,0,1,0,0,0,25.0
2241,48,1392768000,2,2,0,1,0,0,0,25.0
2242,40,1392854400,2,3,0,1,0,0,0,21.0
2243,50,1392940800,2,4,0,1,0,0,0,24.0
2244,63,1393027200,2,5,1,1,0,0,0,32.0
2245,57,1393113600,2,6,1,1,0,0,0,35.0
2246,44,1393200000,2,0,0,1,0,0,0,10.0
2247,48,1393286400,2,1,0,1,0,0,0,21.0
2248,46,1393372800,2,2,0,1,0,0,0,27.0
2249,42,1393459200,2,3,0,1,0,0,0,20.0
2250,58,1393545600,2,4,0,1,0,0,0,30.0
2251,58,1393632000,3,5,1,0,0,0,0,23.0
2252,61,1393718400,3,6,1,0,0,0,0,40.0
2253,46,1393804800,3,0,0,0,1,0,0,21.0
2254,54,1393891200,3,1,0,0,1,0,0,22.0
2255,55,1393977600,3,2,0,0,1,0,0,20.0
2256,60,1394064000,3,3,0,0,1,0,0,25.0
2257,67,1394150400,3,4,0,0,1,0,0,25.0
2258,83,1394236800,3,5,1,0,1,0,0,33.0
2259,94,1394323200,3,6,1,0,1,0,0,48.0
2260,40,1394409600,3,0,0,0,1,0,0,33.0
2261,51,1394496000,3,1,0,0,1,0,0,34.0
2262,53,1394582400,3,2,0,0,1,0,0,33.0
2263,59,1394668800,3,3,0,0,1,0,0,31.0
2264,66,1394755200,3,4,0,0,1,0,0,32.0
2265,100,1394841600,3,5,1,0,1,0,0,54.0
2266,74,1394928000,3,6,1,0,1,0,0,35.0
2267,71,1395014400,3,0,0,0,1,0,0,37.0
2268,49,1395100800,3,1,0,0,1,0,0,30.0
2269,57,1395187200,3,2,0,0,1,0,0,31.0
2270,56,1395273600,3,3,0,0,1,0,0,27.0
2271,59,1395360000,3,4,0,0,1,0,0,34.0
2272,75,1395446400,3,5,1,0,1,0,0,44.0
2273,85,1395532800,3,6,1,0,1,0,0,51.0
2274,45,1395619200,3,0,0,0,1,0,0,18.0
2275,53,1395705600,3,1,0,0,1,0,0,27.0
2276,46,1395792000,3,2,0,0,1,0,0,27.0
2277,54,1395878400,3,3,0,0,1,0,0,27.0
2278,56,1395964800,3,4,0,0,1,0,0,19.0
2279,78,1396051200,3,5,1,0,1,0,0,41.0
2280,65,1396137600,3,6,1,0,1,0,0,20.0
2281,45,1396224000,3,0,0,0,1,0,0,18.0
2282,65,1396310400,4,1,0,0,1,0,0,36.0
2283,57,1396396800,4,2,0,0,1,0,0,27.0
2284,66,1396483200,4,3,0,0,1,0,0,38.0
2285,66,1396569600,4,4,0,0,1,0,0,29.0
2286,90,1396656000,4,5,1,0,1,0,0,40.0
2287,79,1396742400,4,6,1,0,1,0,0,41.0
2288,85,1396828800,4,0,0,0,1,0,0,35.0
2289,68,1396915200,4,1,0,0,1,0,0,34.0
2290,76,1397001600,4,2,0,0,1,0,0,46.0
2291,69,1397088000,4,3,0,0,1,0,0,42.0
2292,85,1397174400,4,4,0,0,1,0,0,44.0
2293,100,1397260800,4,5,1,0,1,0,0,58.0
2294,97,1397347200,4,6,1,0,1,0,0,53.0
2295,67,1397433600,4,0,0,0,1,0,0,32.0
2296,64,1397520000,4,1,0,0,1,0,0,30.0
2297,67,1397606400,4,2,0,0,1,0,0,34.0
2298,68,1397692800,4,3,0,0,1,0,0,32.0
2299,82,1397779200,4,4,0,0,1,0,0,42.0
2300,91,1397865600,4,5,1,0,1,0,0,51.0
2301,79,1397952000,4,6,1,0,1,0,0,42.0
2302,59,1398038400,4,0,0,0,1,0,0,24.0
2303,60,1398124800,4,1,0,0,1,0,0,27.0
2304,63,1398211200,4,2,0,0,1,0,0,36.0
2305,68,1398297600,4,3,0,0,1,0,0,43.0
2306,84,1398384000,4,4,0,0,1,0,0,40.0
2307,79,1398470400,4,5,1,0,1,0,0,41.0
2308,89,1398556800,4,6,1,0,1,0,0,45.0
2309,68,1398643200,4,0,0,0,1,0,0,42.0
2310,68,1398729600,4,1,0,0,1,0,0,30.0
2311,62,1398816000,4,2,0,0,1,0,0,24.0
2312,62,1398902400,5,3,0,0,1,0,0,19.0
2313,65,1398988800,5,4,0,0,1,0,0,34.0
2314,97,1399075200,5,5,1,0,1,0,0,44.0
2315,75,1399161600,5,6,1,0,1,0,0,38.0
2316,56,1399248000,5,0,0,0,1,0,0,34.0
2317,55,1399334400,5,1,0,0,1,0,0,31.0
2318,55,1399420800,5,2,0,0,1,0,0,20.0
2319,56,1399507200,5,3,0,0,1,0,0,27.0
2320,64,1399593600,5,4,0,0,1,0,0,32.0
2321,81,1399680000,5,5,1,0,1,0,0,38.0
2322,62,1399766400,5,6,1,0,1,0,0,30.0
2323,59,1399852800,5,0,0,0,1,0,0,31.0
2324,60,1399939200,5,1,0,0,1,0,0,35.0
2325,60,1400025600,5,2,0,0,1,0,0,30.0
2326,64,1400112000,5,3,0,0,1,0,0,33.0
2327,54,1400198400,5,4,0,0,1,0,0,28.0
2328,84,1400284800,5,5,1,0,1,0,0,37.0
2329,88,1400371200,5,6,1,0,1,0,0,43.0
2330,56,1400457600,5,0,0,0,1,0,0,35.0
2331,56,1400544000,5,1,0,0,1,0,0,29.0
2332,47,1400630400,5,2,0,0,1,0,0,27.0
2333,56,1400716800,5,3,0,0,1,0,0,27.0
2334,65,1400803200,5,4,0,0,1,0,0,29.0
2335,99,1400889600,5,5,1,0,1,0,0,45.0
2336,100,1400976000,5,6,1,0,1,0,0,45.0
2337,68,1401062400,5,0,0,0,1,0,0,33.0
2338,65,1401148800,5,1,0,0,1,0,0,40.0
2339,52,1401235200,5,2,0,0,1,0,0,19.0
2340,68,1401321600,5,3,0,0,1,0,0,41.0
2341,55,1401408000,5,4,0,0,1,0,0,22.0
2342,69,1401494400,5,5,1,0,1,0,0,32.0
2343,63,1401580800,6,6,1,0,1,0,0,32.0
2344,59,1401667200,6,0,0,0,1,1,0,22.0
2345,48,1401753600,6,1,0,0,0,1,0,28.0
2346,65,1401840000,6,2,0,0,0,1,0,36.0
2347,62,1401926400,6,3,0,0,0,1,0,29.0
2348,62,1402012800,6,4,0,0,0,1,0,35.0
2349,84,1402099200,6,5,1,0,0,1,0,44.0
2350,90,1402185600,6,6,1,0,0,1,0,53.0
2351,61,1402272000,6,0,0,0,0,1,0,31.0
2352,66,1402358400,6,1,0,0,0,1,0,31.0
2353,58,1402444800,6,2,0,0,0,1,0,38.0
2354,61,1402531200,6,3,0,0,0,1,0,28.0
2355,66,1402617600,6,4,0,0,0,1,0,29.0
2356,79,1402704000,6,5,1,0,0,1,0,32.0
2357,82,1402790400,6,6,1,0,0,1,0,37.0
2358,46,1402876800,6,0,0,0,0,1,0,29.0
2359,51,1402963200,6,1,0,0,0,1,0,29.0
2360,62,1403049600,6,2,0,0,0,1,0,34.0
2361,58,1403136000,6,3,0,0,0,1,0,30.0
2362,73,1403222400,6,4,0,0,0,1,0,36.0
2363,100,1403308800,6,5,1,0,0,1,0,52.0
2364,79,1403395200,6,6,1,0,0,1,0,47.0
2365,51,1403481600,6,0,0,0,0,1,0,23.0
2366,53,1403568000,6,1,0,0,0,1,0,29.0
2367,63,1403654400,6,2,0,0,0,1,0,41.0
2368,53,1403740800,6,3,0,0,0,1,0,26.0
2369,78,1403827200,6,4,0,0,0,1,0,41.0
2370,94,1403913600,6,5,1,0,0,1,0,48.0
2371,88,1404000000,6,6,1,0,0,1,0,44.0
2372,59,1404086400,6,0,0,0,0,1,0,33.0
2373,70,1404172800,7,1,0,0,0,1,0,33.0
2374,63,1404259200,7,2,0,0,0,1,0,30.0
2375,74,1404345600,7,3,0,0,0,1,0,39.0
2376,97,1404432000,7,4,0,0,0,1,0,50.0
2377,96,1404518400,7,5,1,0,0,1,0,64.0
2378,88,1404604800,7,6,1,0,0,1,0,53.0
2379,68,1404691200,7,0,0,0,0,1,0,34.0
2380,54,1404777600,7,1,0,0,0,1,0,28.0
2381,73,1404864000,7,2,0,0,0,1,0,48.0
2382,65,1404950400,7,3,0,0,0,1,0,30.0
2383,65,1405036800,7,4,0,0,0,1,0,27.0
2384,84,1405123200,7,5,1,0,0,1,0,31.0
2385,81,1405209600,7,6,1,0,0,1,0,41.0
2386,65,1405296000,7,0,0,0,0,1,0,35.0
2387,47,1405382400,7,1,0,0,0,1,0,22.0
2388,58,1405468800,7,2,0,0,0,1,0,26.0
2389,67,1405555200,7,3,0,0,0,1,0,40.0
2390,77,1405641600,7,4,0,0,0,1,0,36.0
2391,80,1405728000,7,5,1,0,0,1,0,37.0
2392,96,1405814400,7,6,1,0,0,1,0,52.0
2393,60,1405900800,7,0,0,0,0,1,0,20.0
2394,67,1405987200,7,1,0,0,0,1,0,37.0
2395,68,1406073600,7,2,0,0,0,1,0,36.0
2396,86,1406160000,7,3,0,0,0,1,0,36.0
2397,77,1406246400,7,4,0,0,0,1,0,34.0
2398,100,1406332800,7,5,1,0,0,1,0,52.0
2399,100,1406419200,7,6,1,0,0,1,0,51.0
2400,60,1406505600,7,0,0,0,0,1,0,27.0
2401,60,1406592000,7,1,0,0,0,1,0,32.0
2402,65,1406678400,7,2,0,0,0,1,0,21.0
2403,71,1406764800,7,3,0,0,0,1,0,40.0
2404,79,1406851200,8,4,0,0,0,1,0,40.0
2405,97,1406937600,8,5,1,0,0,1,0,51.0
2406,84,1407024000,8,6,1,0,0,1,0,42.0
2407,64,1407110400,8,0,0,0,0,1,0,27.0
2408,72,1407196800,8,1,0,0,0,1,0,41.0
2409,81,1407283200,8,2,0,0,0,1,0,35.0
2410,73,1407369600,8,3,0,0,0,1,0,38.0
2411,64,1407456000,8,4,0,0,0,1,0,33.0
2412,100,1407542400,8,5,1,0,0,1,0,45.0
2413,80,1407628800,8,6,1,0,0,1,0,46.0
2414,72,1407715200,8,0,0,0,0,1,0,41.0
2415,63,1407801600,8,1,0,0,0,1,0,30.0
2416,60,1407888000,8,2,0,0,0,1,0,29.0
2417,62,1407974400,8,3,0,0,0,1,0,25.0
2418,60,1408060800,8,4,0,0,0,1,0,33.0
2419,86,1408147200,8,5,1,0,0,1,0,45.0
2420,76,1408233600,8,6,1,0,0,1,0,37.0
2421,60,1408320000,8,0,0,0,0,1,0,31.0
2422,57,1408406400,8,1,0,0,0,1,0,30.0
2423,61,1408492800,8,2,0,0,0,1,0,28.0
2424,63,1408579200,8,3,0,0,0,1,0,33.0
2425,58,1408665600,8,4,0,0,0,1,0,28.0
2426,69,1408752000,8,5,1,0,0,1,0,44.0
2427,74,1408838400,8,6,1,0,0,1,0,37.0
2428,54,1408924800,8,0,0,0,0,1,0,34.0
2429,57,1409011200,8,1,0,0,0,1,0,32.0
2430,47,1409097600,8,2,0,0,0,1,0,19.0
2431,72,1409184000,8,3,0,0,0,1,0,40.0
2432,63,1409270400,8,4,0,0,0,1,0,23.0
2433,81,1409356800,8,5,1,0,0,1,0,38.0
2434,66,1409443200,8,6,1,0,0,1,0,28.0
2435,91,1409529600,9,0,0,0,0,1,1,39.0
2436,74,1409616000,9,1,0,0,0,0,1,43.0
2437,67,1409702400,9,2,0,0,0,0,1,31.0
2438,67,1409788800,9,3,0,0,0,0,1,29.0
2439,73,1409875200,9,4,0,0,0,0,1,44.0
2440,95,1409961600,9,5,1,0,0,0,1,52.0
2441,93,1410048000,9,6,1,0,0,0,1,43.0
2442,68,1410134400,9,0,0,0,0,0,1,33.0
2443,68,1410220800,9,1,0,0,0,0,1,26.0
2444,73,1410307200,9,2,0,0,0,0,1,33.0
2445,56,1410393600,9,3,0,0,0,0,1,24.0
2446,81,1410480000,9,4,0,0,0,0,1,37.0
2447,93,1410566400,9,5,1,0,0,0,1,47.0
2448,71,1410652800,9,6,1,0,0,0,1,35.0
2449,74,1410739200,9,0,0,0,0,0,1,24.0
2450,56,1410825600,9,1,0,0,0,0,1,34.0
2451,63,1410912000,9,2,0,0,0,0,1,34.0
2452,49,1410998400,9,3,0,0,0,0,1,28.0
2453,67,1411084800,9,4,0,0,0,0,1,39.0
2454,91,1411171200,9,5,1,0,0,0,1,37.0
2455,77,1411257600,9,6,1,0,0,0,1,44.0
2456,53,1411344000,9,0,0,0,0,0,1,29.0
2457,49,1411430400,9,1,0,0,0,0,1,34.0
2458,73,1411516800,9,2,0,0,0,0,1,40.0
2459,76,1411603200,9,3,0,0,0,0,1,41.0
2460,76,1411689600,9,4,0,0,0,0,1,38.0
2461,100,1411776000,9,5,1,0,0,0,1,56.0
2462,98,1411862400,9,6,1,0,0,0,1,53.0
2463,69,1411948800,9,0,0,0,0,0,1,32.0
2464,74,1412035200,9,1,0,0,0,0,1,33.0
2465,56,1412121600,10,2,0,0,0,0,1,27.0
2466,67,1412208000,10,3,0,0,0,0,1,36.0
2467,67,1412294400,10,4,0,0,0,0,1,34.0
2468,78,1412380800,10,5,1,0,0,0,1,39.0
2469,100,1412467200,10,6,1,0,0,0,1,46.0
2470,57,1412553600,10,0,0,0,0,0,1,27.0
2471,57,1412640000,10,1,0,0,0,0,1,26.0
2472,58,1412726400,10,2,0,0,0,0,1,36.0
2473,68,1412812800,10,3,0,0,0,0,1,27.0
2474,60,1412899200,10,4,0,0,0,0,1,25.0
2475,75,1412985600,10,5,1,0,0,0,1,35.0
2476,70,1413072000,10,6,1,0,0,0,1,37.0
2477,53,1413158400,10,0,0,0,0,0,1,26.0
2478,56,1413244800,10,1,0,0,0,0,1,26.0
2479,50,1413331200,10,2,0,0,0,0,1,33.0
2480,50,1413417600,10,3,0,0,0,0,1,27.0
2481,59,1413504000,10,4,0,0,0,0,1,21.0
2482,79,1413590400,10,5,1,0,0,0,1,42.0
2483,78,1413676800,10,6,1,0,0,0,1,39.0
2484,59,1413763200,10,0,0,0,0,0,1,37.0
2485,47,1413849600,10,1,0,0,0,0,1,25.0
2486,54,1413936000,10,2,0,0,0,0,1,21.0
2487,55,1414022400,10,3,0,0,0,0,1,37.0
2488,68,1414108800,10,4,0,0,0,0,1,37.0
2489,79,1414195200,10,5,1,0,0,0,1,37.0
2490,77,1414281600,10,6,1,0,0,0,1,44.0
2491,40,1414368000,10,0,0,0,0,0,1,24.0
2492,56,1414454400,10,1,0,0,0,0,1,27.0
2493,57,1414540800,10,2,0,0,0,0,1,30.0
2494,63,1414627200,10,3,0,0,0,0,1,37.0
2495,50,1414713600,10,4,0,0,0,0,1,28.0
2496,84,1414800000,11,5,1,0,0,0,1,43.0
2497,82,1414886400,11,6,1,0,0,0,1,44.0
2498,56,1414972800,11,0,0,0,0,0,1,24.0
2499,71,1415059200,11,1,0,0,0,0,1,36.0
2500,69,1415145600,11,2,0,0,0,0,1,26.0
2501,66,1415232000,11,3,0,0,0,0,1,34.0
2502,80,1415318400,11,4,0,0,0,0,1,38.0
2503,85,1415404800,11,5,1,0,0,0,1,46.0
2504,100,1415491200,11,6,1,0,0,0,1,47.0
2505,52,1415577600,11,0,0,0,0,0,1,26.0
2506,61,1415664000,11,1,0,0,0,0,1,31.0
2507,68,1415750400,11,2,0,0,0,0,1,29.0
2508,58,1415836800,11,3,0,0,0,0,1,27.0
2509,68,1415923200,11,4,0,0,0,0,1,30.0
2510,88,1416009600,11,5,1,0,0,0,1,40.0
2511,73,1416096000,11,6,1,0,0,0,1,37.0
2512,71,1416182400,11,0,0,0,0,0,1,34.0
2513,69,1416268800,11,1,0,0,0,0,1,44.0
2514,57,1416355200,11,2,0,0,0,0,1,24.0
2515,68,1416441600,11,3,0,0,0,0,1,38.0
2516,67,1416528000,11,4,0,0,0,0,1,42.0
2517,99,1416614400,11,5,1,0,0,0,1,56.0
2518,76,1416700800,11,6,1,0,0,0,1,36.0
2519,65,1416787200,11,0,0,0,0,0,1,46.0
2520,55,1416873600,11,1,0,0,0,0,1,37.0
2521,68,1416960000,11,2,0,0,0,0,1,19.0
2522,76,1417046400,11,3,0,0,0,0,1,41.0
